-4.176725 -0.497347 51075.288284 21.19 0.115 51075.28995 19.832 0.017 51075.286617 19.634 0.019 51075.28745 19.585 0.026 51075.289117 19.633 0.1
-4.176725 -0.497347 52196.288797 21.497 0.163 52196.290463 20.177 0.02 52196.28713 19.918 0.021 52196.287963 19.843 0.026 52196.28963 19.687 0.095
-4.176725 -0.497347 52197.301894 21.571 0.166 52197.30356 20.196 0.019 52197.300227 19.906 0.02 52197.30106 19.827 0.023 52197.302727 19.706 0.078
-4.176725 -0.497347 52225.152094 21.354 0.128 52225.15376 20.197 0.019 52225.150427 19.926 0.022 52225.15126 19.808 0.024 52225.152927 19.772 0.089
-4.176725 -0.497347 52231.187878 21.396 0.141 52231.189544 20.084 0.019 52231.186211 19.816 0.019 52231.187044 19.708 0.02 52231.188711 19.616 0.069
-4.176725 -0.497347 52253.174051 21.263 0.235 52253.175717 19.912 0.022 52253.172384 19.637 0.023 52253.173217 19.566 0.026 52253.174884 19.598 0.086
-4.176725 -0.497347 52557.295882 20.926 0.119 52557.297548 19.546 0.015 52557.294215 19.489 0.017 52557.295048 19.494 0.022 52557.296715 19.564 0.087
-4.176725 -0.497347 52578.191964 21.433 0.133 52578.19363 20.2 0.019 52578.190297 19.938 0.02 52578.19113 19.853 0.025 52578.192797 19.839 0.089
-4.176725 -0.497347 52908.270448 21.45 0.168 52908.272114 20.013 0.019 52908.268781 19.755 0.02 52908.269614 19.651 0.024 52908.271281 19.728 0.093
-4.176725 -0.497347 52911.284233 21.217 0.134 52911.285899 20.202 0.022 52911.282566 19.947 0.023 52911.283399 19.805 0.026 52911.285066 19.777 0.099
-4.176725 -0.497347 52930.161605 20.885 0.124 52930.163271 19.447 0.014 52930.159938 19.404 0.017 52930.160771 19.424 0.023 52930.162438 19.529 0.093
-4.176725 -0.497347 52934.202347 20.865 0.11 52934.204013 19.675 0.016 52934.20068 19.551 0.018 52934.201513 19.492 0.02 52934.20318 19.524 0.073
-4.176725 -0.497347 52936.198273 21.657 0.172 52936.199939 20.245 0.02 52936.196606 19.912 0.021 52936.197439 19.781 0.022 52936.199106 19.878 0.086
-4.176725 -0.497347 52962.123795 21.312 0.142 52962.125461 20.093 0.021 52962.122128 19.843 0.022 52962.122961 19.717 0.024 52962.124628 19.734 0.086
-4.176725 -0.497347 53270.26235 21.201 0.104 53270.264017 19.928 0.022 53270.260684 19.68 0.025 53270.261517 19.58 0.021 53270.263184 19.509 0.051
-4.176725 -0.497347 53272.312277 21.272 0.185 53272.313943 20.202 0.036 53272.31061 19.957 0.028 53272.311443 19.844 0.027 53272.31311 19.895 0.091
-4.176725 -0.497347 53286.280998 21.016 0.206 53286.282664 20.163 0.03 53286.279331 19.898 0.03 53286.280164 19.741 0.036 53286.281831 19.72 0.116
-4.176725 -0.497347 53288.239487 20.688 0.082 53288.241153 19.365 0.012 53288.23782 19.356 0.014 53288.238653 19.399 0.017 53288.24032 19.336 0.05
-4.176725 -0.497347 53294.266821 21.596 0.192 53294.268488 20.195 0.025 53294.265154 19.887 0.023 53294.265988 19.828 0.028 53294.267654 19.747 0.096
-4.176725 -0.497347 53302.235154 22.488 0.939 53302.23682 20.089 0.045 53302.233487 19.897 0.035 53302.23432 19.77 0.034 53302.235987 19.941 0.123
-4.176725 -0.497347 53312.190722 21.143 0.152 53312.192388 19.914 0.03 53312.189055 19.697 0.027 53312.189888 19.585 0.032 53312.191555 19.339 0.085
-4.176725 -0.497347 53314.191884 21.308 0.135 53314.19355 20.11 0.02 53314.190217 19.86 0.023 53314.19105 19.789 0.027 53314.192717 19.777 0.101
-4.176725 -0.497347 53616.296248 20.874 0.143 53616.297914 19.629 0.017 53616.294581 19.556 0.021 53616.295414 19.55 0.025 53616.297081 19.426 0.104
-4.176725 -0.497347 53623.28646 21.121 0.138 53623.288126 19.938 0.02 53623.284793 -99.99 0.019 53623.285626 -99.99 0.043 53623.287293 19.449 0.067
-4.176725 -0.497347 53626.272672 21.458 0.201 53626.274338 -99.99 0.039 53626.271005 19.853 0.025 53626.271838 19.778 0.027 53626.273505 19.673 0.082
-4.176725 -0.497347 53628.257537 21.084 0.313 53628.259203 19.596 0.035 53628.25587 19.536 0.03 53628.256703 19.495 0.029 53628.25837 19.365 0.079
-4.176725 -0.497347 53637.259154 20.9 0.185 53637.26082 19.654 0.024 53637.257487 19.581 0.026 53637.25832 19.535 0.03 53637.259987 19.584 0.114
-4.176725 -0.497347 53639.30453 21.385 0.163 53639.306196 20.191 0.023 53639.302863 19.893 0.022 53639.303696 19.771 0.023 53639.305363 19.627 0.069
-4.176725 -0.497347 53644.251634 21.388 0.136 53644.2533 19.953 0.024 53644.249967 19.72 0.018 53644.2508 19.587 0.019 53644.252467 19.622 0.063
-4.176725 -0.497347 53654.286223 20.702 0.097 53654.287889 19.503 0.014 53654.284556 19.445 0.016 53654.285389 19.432 0.02 53654.287056 19.396 0.072
-4.176725 -0.497347 53656.233818 21.14 0.366 53656.235484 20.007 0.051 53656.232151 19.83 0.048 53656.232984 19.62 0.039 53656.234651 19.463 0.113
-4.176725 -0.497347 53663.247127 21.715 0.388 53663.248793 20.237 0.037 53663.24546 19.972 0.028 53663.246293 19.81 0.026 53663.24796 19.793 0.086
-4.176725 -0.497347 53665.225095 21.632 1.842 53665.226761 19.848 0.106 53665.223428 19.12 0.259 53665.224261 -99.99 0.19 53665.225928 19.552 0.415
-4.176725 -0.497347 53668.236726 21.34 0.223 53668.238392 20.231 0.025 53668.235059 19.852 0.03 53668.235892 19.766 0.035 53668.237559 20.131 0.188
-4.176725 -0.497347 53670.241579 21.047 0.114 53670.243245 19.727 0.015 53670.239912 19.561 0.017 53670.240745 19.517 0.02 53670.242412 19.574 0.071
-4.176725 -0.497347 53673.209563 21.196 0.132 53673.211229 20.074 0.019 53673.207896 19.826 0.022 53673.208729 19.681 0.022 53673.210396 19.764 0.079
-4.176725 -0.497347 53675.206451 21.035 0.129 53675.208117 19.786 0.02 53675.204784 19.655 0.023 53675.205617 19.61 0.045 53675.207284 19.547 0.088
-4.176725 -0.497347 53677.227483 21.324 0.124 53677.229149 20.143 0.018 53677.225816 19.89 0.018 53677.226649 19.72 0.02 53677.228316 19.684 0.061
-4.176725 -0.497347 53680.214148 21.34 0.146 53680.215814 20.231 0.021 53680.212481 19.983 0.024 53680.213314 19.837 0.024 53680.214981 19.906 0.083
-4.176725 -0.497347 53693.216047 21.196 0.296 53693.217713 20.098 0.043 53693.21438 19.917 0.032 53693.215213 19.809 0.029 53693.21688 19.717 0.09
-4.176725 -0.497347 53704.199371 21.038 0.117 53704.201037 19.586 0.014 53704.197704 19.471 0.016 53704.198537 19.468 0.019 53704.200204 19.415 0.064
-4.176725 -0.497347 53974.292038 21.58 0.159 53974.293705 20.219 0.022 53974.290372 19.939 0.024 53974.291205 19.898 0.024 53974.292872 19.765 0.07
-4.176725 -0.497347 53989.295444 21.403 0.282 53989.297111 -99.99 0.033 53989.293777 19.657 0.028 53989.294611 19.644 0.026 53989.296277 19.569 0.065
-4.176725 -0.497347 53997.391137 -99.99 0.197 53997.392804 20.254 0.027 53997.389471 19.881 0.023 53997.390304 19.777 0.03 53997.391971 19.748 0.084
-4.176725 -0.497347 54000.270845 21.321 0.149 54000.272512 20.207 0.029 54000.269179 19.891 0.029 54000.270012 19.83 0.029 54000.271679 19.88 0.114
-4.176725 -0.497347 54007.321001 20.767 0.094 54007.322667 19.527 0.022 54007.319334 19.413 0.019 54007.320167 19.42 0.022 54007.321834 19.523 0.079
-4.176725 -0.497347 54009.244761 21.245 0.129 54009.246428 20.186 0.031 54009.243094 19.879 0.024 54009.243928 19.702 0.026 54009.245594 19.624 0.066
-4.176725 -0.497347 54011.309289 20.866 0.123 54011.310956 19.641 0.022 54011.307622 19.514 0.024 54011.308456 19.513 0.028 54011.310122 19.527 0.055
-4.176725 -0.497347 54019.259463 20.931 0.131 54019.261129 19.751 0.022 54019.257796 19.592 0.019 54019.258629 19.526 0.02 54019.260296 19.443 0.049
-4.176725 -0.497347 54025.308283 21.189 0.17 54025.30995 20.202 0.029 54025.306617 19.94 0.035 54025.30745 19.912 0.04 54025.309117 20.593 0.383
-4.176725 -0.497347 54029.238602 21.341 0.159 54029.240269 20.147 0.026 54029.236935 19.862 0.025 54029.237769 19.794 0.029 54029.239435 19.718 0.087
-4.176725 -0.497347 54348.306017 21.295 0.171 54348.307684 20.141 0.027 54348.304351 19.939 0.025 54348.305184 19.787 0.031 54348.306851 19.736 0.086
-4.176725 -0.497347 54358.261862 21.674 0.259 54358.263529 20.204 0.03 54358.260195 19.878 0.026 54358.261029 19.716 0.033 54358.262695 19.764 0.092
-4.176725 -0.497347 54365.294889 21.109 0.216 54365.296556 20.181 0.036 54365.293223 19.897 0.032 54365.294056 -99.99 0.044 54365.295723 -99.99 0.096
-4.176725 -0.497347 54373.369095 20.991 0.32 54373.370761 19.551 0.038 54373.367428 19.487 0.028 54373.368261 19.434 0.032 54373.369928 19.392 0.077
-4.176725 -0.497347 54381.314464 20.882 0.091 54381.31613 19.64 0.023 54381.312797 19.493 0.02 54381.31363 19.451 0.022 54381.315297 19.524 0.067
-4.176725 -0.497347 54386.306769 20.672 0.096 54386.308436 19.678 0.025 54386.305103 19.584 0.023 54386.305936 19.547 0.024 54386.307603 19.587 0.072
-4.176725 -0.497347 54388.311069 21.526 0.175 54388.312736 20.166 0.03 54388.309403 19.85 0.021 54388.310236 19.725 0.023 54388.311903 19.771 0.077
-4.176725 -0.497347 54403.224869 21.31 0.265 54403.226536 20.19 0.039 54403.223203 19.846 0.032 54403.224036 19.841 0.034 54403.225703 19.893 0.104
-4.176725 -0.497347 54404.282395 21.23 0.195 54404.284061 20.163 0.035 54404.280728 19.867 0.024 54404.281561 19.802 0.024 54404.283228 19.78 0.077
-4.176725 -0.497347 54405.280343 21.106 0.15 54405.282009 20.093 0.029 54405.278676 19.752 0.021 54405.279509 19.672 0.022 54405.281176 19.767 0.081
-4.176725 -0.497347 54406.218675 21.032 0.1 54406.220341 19.739 0.033 54406.217008 19.537 0.024 54406.217841 19.547 0.037 54406.219508 19.505 0.06
-4.176725 -0.497347 54412.221601 21.437 0.21 54412.223267 -99.99 0.027 54412.219934 19.901 0.033 54412.220767 19.792 0.034 54412.222434 19.61 0.094
